  Ax   Bx   By   Cy   Cx   Dx   Dy   Ay   AQ   AL   BQ   BL   CQ   CL   DQ   DL
 26.  26.   4.   5.   0.    0.  30.  31.  26.   0.   0.  30.   8.   0.  26.   8. 
  8.   8.  26.  26.   0.    0.  34.  34.   0.  10.   0.  26.   0.   0.  30.   0. 
  0.   0.   3.   4.   0.    0.   3.   4.  14.   1.  14.  14.  14.   0.   0.  28. 
 21.  21.   4.   4.  17.   17.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
 16.  16.   9.  10.   6.    7.   0.   0.  13.   0.   0.  27.  11.  26.   0.  11. 
 10.  10.   1.   1.   0.    0.   9.   9.   0.   3.  34.   0.   0.   0.   0.   0. 
  0.   0.  48.  48.  41.   41.  13.  13.   0.   0.   0.   0.   0.   0.   0.   0. 
 32.  32.   0.   0.  14.   14.  22.  22.   2.  24.   0.   2.   2.   0.   0.   4. 
  6.   6.  12.  12.  18.   18.   0.   0.   1.   0.   2.   1.   2.   0.   0.  25. 
  0.   0.  12.  12.  11.   11.   7.   7.   0.   0.   0.   0.   0.   0.   0.   0. 
  0.   0.  14.  14.   0.    0.  14.  14.   0.  10.  10.   0.   0.  10.  10.   0. 
  1.   1.  13.  13.  14.   14.   0.   0.   6.   0.  28.   6.   6.  21.   0.  14. 
  0.   0.  17.  18.   0.    0.  17.  18.   1.   8.   8.   0.   0.  18.   8.   3. 
  5.   5.   1.   1.   6.    6.   0.   0.   9.   0.   0.  45.  29.   0.   0.   9. 
  0.   0.  21.  21.  25.   25.  31.  31.   0.   0.   0.   0.   0.  16.   0.  14. 
  0.   0.  19.  19.   0.    0.  19.  19.  30.   0.   0.  30.  30.   0.   0.  30. 
 13.  13.   0.   0.  12.   12.  24.  25.   0.  14.   0.   0.   0.   0.   0.  11. 
  8.   9.   0.   0.   0.    0.   8.   9.  41.   8.   8.   0.   0.   8.   8.   0. 
 10.  10.   0.   0.  10.   10.   0.   0.   0.  15.  15.   0.   0.  15.  15.   0. 
 21.  21.   0.   0.   2.    2.  19.  19.  14.   6.   6.  14.   0.   6.  12.   0. 
  7.   7.   0.   0.   7.    7.   0.   0.  12.   0.   0.   3.   3.   8.   2.   3. 
  0.   0.   1.   2.   3.    3.   4.   5.  21.   0.   0.   0.   0.  25.   0.  13. 
  2.   2.   4.   4.   0.    0.   2.   2.  10.   6.  13.  10.  47.   0.   0.  10. 
  0.   0.   0.   0.   0.    0.   0.   0.   3.   2.   0.  28.   8.   0.   4.   3. 
  6.   6.  10.  10.   2.    3.  18.  19.   0.  47.   0.   0.   0.   0.   0.  13. 
  3.   3.  18.  18.  10.   10.   5.   5.  12.   0.   0.  12.  12.   0.   0.  12. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   8.  18.   0.   0.   4.   4.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   4.   8.  10.   4.  10.   0.   0.   8. 
  0.   0.   0.   0.   0.    0.   0.   0.  11.   0.  39.  11.  11.  19.   0.  32. 
 26.  27.  22.  22.   0.    0.   4.   4.  11.   0.   8.   4.   4.   0.   0.   4. 
  0.   0.   0.   0.   0.    0.   0.   0.   3.   0.   0.  12.   3.  10.   5.   3. 
  0.   0.  20.  20.   0.    0.  20.  20.   3.   0.   0.   3.   3.   0.   0.   3. 
  5.   5.  25.  25.  10.   10.  40.  40.  41.  15.  15.   0.   0.  15.  15.  17. 
  3.   3.   0.   0.   3.    3.   0.   0.   0.   6.   6.   0.   0.   6.   6.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.  20.  17.  17.  14.   0.  18.  26.   0. 
 12.  13.   5.   6.   7.    7.   0.   0.   6.   0.  21.   4.   4.  35.   0.   4. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   0.   0.   1.   0.  16.  31.   0. 
 15.  15.  14.  14.   0.    0.  29.  29.   0.  11.  17.   0.   0.   6.   6.  46. 
  0.   0.   8.   8.   3.    4.  11.  12.   0.   0.   0.   0.   0.   0.   0.   0. 
  5.   5.   0.   0.   5.    5.   0.   0.  16.   0.   0.  16.  16.   0.   0.  16. 
  6.   6.  21.  21.   0.    0.  15.  15.   0.  11.   6.  23.   2.   6.   6.   0. 
 24.  24.  31.  31.   7.    7.   0.   0.  12.   0.   0.  30.  12.  18.   0.  12. 
  0.   0.   0.   0.   0.    0.   0.   0.   8.   0.   0.   8.   8.   0.   0.   8. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   5.   1.   0.   0.   0.   0.   0. 
 19.  19.   0.   0.   0.    0.  19.  19.  21.  12.  26.   0.   0.  12.  12.   6. 
  5.   5.   9.  10.   0.    0.   4.   5.   8.   0.   4.   6.   6.   4.   0.   6. 
  0.   0.   0.   0.   0.    0.   0.   0.   8.   0.   0.   8.   8.   0.   0.   8. 
  0.   0.   0.   0.   0.    0.   0.   0.  15.   0.   0.   0.   0.   0.   0.  28. 
 11.  11.   0.   0.  11.   11.   0.   0.   0.   2.   8.   0.   0.   4.   2.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.  26.   6.   0.  14.   0.   0.  36. 
  0.   0.  20.  20.   0.    0.  20.  20.   3.   0.   0.   3.   3.   0.   0.   3. 
  0.   0.   2.   3.   1.    2.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0. 
  9.   9.  10.  10.  20.   20.   1.   1.   0.   0.   0.   0.   0.   7.   0.  30. 
 19.  19.   0.   0.  11.   11.  29.  30.   0.   0.   0.   0.   0.   0.   0.   0. 
