  frez       Ax       Bx       By       Cy       Cx      Dx        Dy       Ay
3064.657    1.640    1.602    2.335    2.402    1.894    2.008    2.972    2.865 
3077.322   -1.953   -1.861    2.419    2.596   -3.156   -3.033    1.042    1.152 
3105.022    2.939    3.373    2.020    1.630   -1.007   -1.525   -2.727   -1.992 
3151.459   -0.489    0.853    1.438   -1.215   -3.692    3.497    2.107   -2.558 
3157.684    1.176   -0.623   -4.151    4.226   -1.556    1.398    0.097   -0.546 
3163.881    0.402   -0.692    0.596   -0.682   -2.195    2.513   -3.774    3.850 
3179.145    4.497   -4.313    1.161   -0.837   -0.034   -0.152    0.607   -0.909 
2920.080    2.234    2.310   -2.391   -2.310   -2.124   -2.159    2.273    2.244 
3073.655    1.667    1.373   -2.688   -2.567    1.167    1.177   -2.960   -3.376 
3086.530    3.356    3.140    1.807    1.867    2.440    2.458    1.080    0.839 
3112.033    1.961    1.183    2.118    2.255   -3.046   -2.903   -1.696   -2.499 
3162.557    2.299   -2.885    2.225   -2.575    0.567   -0.255    3.152   -2.482 
3166.647   -0.959    1.554    3.917   -3.730    0.250   -0.538   -2.356    1.814 
3175.114    3.521   -3.523   -0.488    0.370    0.089   -0.062   -2.863    2.930 
3183.547    0.152   -0.202    0.489   -0.602   -4.523    4.592    0.077    0.032 
2917.857   -2.070   -2.083    2.291    2.546    2.505    2.268   -2.107   -2.108 
3072.891    1.848    1.838    1.491    2.145    2.222    2.324    3.264    2.590 
3086.419   -1.869   -1.903    2.595    2.599   -2.674   -2.829    1.650    1.804 
3113.906   -3.066   -3.068   -1.854   -2.336    0.682    2.071    2.570    1.618 
3155.906   -0.389   -0.545   -2.973    1.840    3.726   -3.333   -0.882    1.742 
3169.105   -0.143    0.114    3.854   -3.762    2.372   -1.625   -1.113    1.823 
3178.984   -0.730    0.695   -0.586    0.632   -1.713    2.157   -3.832    4.252 
3185.969    4.555   -4.525    0.052   -0.054   -0.262    0.355   -0.625    0.682 
2910.961    2.496    2.394   -2.341   -2.294   -2.002   -2.035    2.133    2.252 
3068.185    2.428    2.276    3.421    3.123    1.043    1.066    1.604    1.961 
3075.792   -2.665   -2.700    1.433    1.479   -2.447   -2.457    2.320    2.332 
3111.731   -1.065   -1.539   -1.562   -1.444    3.179    3.015    2.437    2.924 
3148.884    4.243   -4.175   -1.533    1.717   -0.191   -0.106   -0.685    0.234 
3155.330   -1.540    1.717   -4.120    4.340   -0.306    0.461    0.103    0.064 
3172.029    0.522   -0.390   -0.128    0.189    0.333   -0.003    4.777   -4.302 
3183.429    0.090   -0.147    0.312   -0.421   -4.529    4.618    0.231   -0.108 
2908.742   -2.250   -2.286    2.024    1.982    2.130    2.406   -2.558   -2.282 
3063.839   -3.212   -3.089    1.389    1.340   -1.747   -2.367    2.347    1.826 
3080.940    1.417    1.439    2.471    2.436    2.288    2.229    2.788    2.743 
3110.561    2.093    1.573    2.899    3.045   -2.368   -2.488   -1.205   -1.962 
3149.057    1.810   -1.928   -0.073   -0.584    2.117   -1.169    3.638   -3.857 
3158.005   -4.004    4.270    0.063   -0.009    1.093   -0.892    1.392   -1.824 
3168.779   -0.362    0.112   -0.700    0.621   -4.118    4.021    2.126   -1.784 
3182.841   -0.067    0.147    4.571   -4.503   -0.785    0.612    0.063   -0.069 
2914.800   -2.377   -2.486    2.277    2.096    2.173    2.217   -2.161   -2.207 
3072.293    2.955    3.219   -0.712   -0.388    3.112    3.245   -0.854   -0.823 
3084.934    0.780    0.227    3.085    2.797    0.843    0.988    3.271    3.362 
