  Ax   Bx   By   Cy   Cx   Dx   Dy   Ay   AQ   AL   BQ   BL   CQ   CL   DQ   DL
  0.   0.   2.   2.   0.    0.   2.   2.  26.   3.   3.   2.   0.  16.  18.   0. 
 11.  12.   0.   0.  20.   20.   8.   9.  32.   9.   9.   0.   0.  13.  23.   0. 
  5.   5.   0.   0.   0.    1.   4.   5.   2.   0.   4.   2.   2.   0.   0.   4. 
  6.   6.   0.   1.   7.    7.   0.   1.  10.   0.   0.  10.  10.   0.   0.  10. 
  9.   9.   3.   3.   6.    6.   0.   0.   2.   3.   8.   0.   0.  15.   3.   0. 
  4.   5.  12.  13.   0.    0.   8.   8.  17.   2.  14.   0.   0.  10.   2.   0. 
  4.   4.  13.  14.   0.    0.  17.  18.  35.   0.   9.   8.   8.   0.   0.  19. 
  1.   1.   3.   3.   0.    0.   2.   2.  17.   0.   9.   2.   2.  18.   0.   2. 
  8.   8.   5.   5.   3.    3.   0.   0.  12.   2.  12.  12.  17.   0.   0.  12. 
  2.   2.   2.   2.   0.    0.   4.   4.  24.  17.  17.  12.   0.  17.  21.   0. 
 17.  17.  17.  17.   0.    0.   8.   8.   5.   1.  19.   0.   0.   1.   1.   0. 
  0.   0.   3.   3.  14.   14.  17.  17.   9.   0.   0.   1.   1.  24.   3.   1. 
  5.   5.   7.   7.   0.    0.  12.  12.   7.   0.   0.   8.   5.   0.   1.   5. 
  7.   7.  16.  17.  13.   13.   0.   0.   0.   0.   2.   0.   0.   7.   0.   0. 
  2.   3.   0.   0.  12.   13.  10.  10.   5.  10.  10.   0.   0.  37.  10.   3. 
  5.   6.   3.   4.   1.    1.   1.   1.   0.  17.   1.  26.   0.   1.   1.   0. 
  0.   0.   0.   1.  15.   16.  16.  16.   0.  21.   2.   0.  23.   2.  30.   0. 
 12.  12.  16.  16.   4.    4.   0.   0.   0.   2.   8.   0.   0.  26.   2.   0. 
 26.  27.   4.   5.   5.    6.  16.  17.   1.   4.   8.   0.   0.   4.   4.   0. 
  1.   1.   0.   0.  11.   11.  10.  10.   2.   8.   8.   0.   0.  12.   8.   5. 
  4.   5.  21.  22.  27.   28.   1.   2.   0.  11.  11.   0.   0.  15.  17.   0. 
  0.   0.   1.   1.   1.    1.   2.   2.  16.   5.   5.   0.   0.  13.   5.  38. 
  0.   1.   5.   5.   0.    0.   4.   5.  16.   0.   0.  16.  16.   1.   0.  16. 
  9.  10.   0.   0.   7.    8.   2.   2.   6.   2.  20.   0.   0.   2.   2.  13. 
  0.   1.  11.  12.   3.    4.   7.   8.   4.   0.  12.   4.   8.   0.   0.   4. 
  6.   6.   2.   2.   8.    8.   0.   0.   0.  14.  14.   7.   5.  14.  24.   0. 
  9.   9.  10.  10.   6.    6.   0.   0.   0.   0.   8.   0.   0.  21.   0.   0. 
  0.   0.   2.   3.   0.    0.   2.   3.   2.   0.   0.  11.   1.  11.   3.   1. 
  5.   6.  13.  13.   1.    1.   6.   7.   0.  10.  10.   2.   0.  10.  10.   0. 
  8.   8.   0.   1.   1.    1.   6.   7.  30.  14.  26.   0.   0.  14.  14.   0. 
  0.   0.   1.   1.   1.    1.   0.   0.   0.   2.  10.   0.   0.  10.   2.  14. 
  0.   0.   5.   5.   0.    0.   5.   5.   0.  19.  22.   0.  16.   7.   7.   9. 
 15.  15.   1.   1.   0.    0.  16.  16.   3.  18.  16.   3.   3.   0.   0.  36. 
  5.   5.  13.  13.   0.    0.   8.   8.   0.  21.  21.   0.  18.  19.  19.   0. 
  8.   9.   0.   0.   7.    7.   1.   2.   7.   0.   5.   7.   7.   0.   0.   9. 
  0.   0.   5.   6.   0.    0.   5.   6.  12.   0.  19.  12.  12.   8.   0.  21. 
  3.   3.   6.   6.  11.   11.   2.   2.   0.  16.  16.   0.   9.  16.  20.   0. 
  1.   1.   4.   4.  33.   34.  28.  28.   0.   0.   0.   0.   6.   0.  21.   0. 
 34.  34.   1.   1.  15.   16.  17.  18.   0.  18.   4.  16.   0.   4.   4.   0. 
  5.   5.   0.   0.   5.    5.   0.   0.   5.  28.  26.   5.  12.   0.   0.  36. 
 12.  12.   0.   0.  10.   11.   1.   2.  16.  26.  30.  16.  16.   0.   0.  18. 
  8.   8.   5.   5.   3.    3.   0.   0.   0.   5.   0.   1.  16.   0.   0.   0. 
  0.   0.   9.   9.   1.    1.  10.  10.  18.   8.   8.   0.   0.  23.   8.  22. 
  0.   0.   7.   7.   6.    6.   1.   1.   0.   0.   8.   0.  18.   0.   0.  22. 
 37.  37.  14.  14.   9.    9.  14.  14.  10.   1.  33.  10.  10.   0.   0.  10. 
  4.   5.  11.  12.   7.    7.   0.   0.   1.   0.   6.   1.   1.  19.   0.   1. 
  8.   8.   9.  10.   0.    0.   1.   2.   0.  21.   5.  15.  15.   5.   5.   0. 
 18.  18.   0.   0.  18.   18.   0.   0.   0.  16.   1.   4.  12.   1.  10.   0. 
  7.   7.   4.   4.  28.   28.  39.  39.  25.   1.   1.   0.   0.   1.   1.   4. 
  8.   8.   9.   9.   0.    0.   1.   1.   0.  17.  11.   0.  22.   2.   2.   0. 
  5.   6.   0.   0.   5.    5.   0.   1.  13.   5.   5.  14.   0.   5.  14.   0. 
  1.   1.  13.  13.  14.   14.   0.   0.   0.  12.  12.  37.  20.  12.  18.   0. 
 19.  20.   9.   9.  10.   11.   0.   0.   0.  17.   4.   0.   4.   0.   0.   0. 
  0.   1.   8.   9.   0.    0.   8.   8.   5.  13.  18.   0.   0.  18.  13.   0. 
  0.   0.   7.   7.  13.   13.  20.  20.  15.  16.  16.   0.   0.  26.  16.  34. 
 13.  13.   0.   0.  11.   12.   1.   2.   0.  12.   6.   1.   0.   6.   8.   0. 
 25.  26.   3.   3.  10.   10.  13.  13.   5.  10.  16.   0.   0.  10.  10.   0. 
  2.   2.   9.   9.   6.    7.   0.   1.   0.   2.  18.   0.   0.  16.   2.   0. 
  0.   1.   6.   6.   3.    4.   2.   2.   0.   3.  16.   0.   0.   7.   3.   0. 
  0.   0.   4.   4.   4.    4.   0.   0.   0.   4.   4.  28.   0.   6.   4.   0. 
  0.   0.  20.  21.   3.    4.  17.  17.   7.   0.   0.  17.   7.   7.   4.   7. 
  0.   0.   3.   4.   9.    9.  13.  13.  22.   0.   0.   1.   1.   2.  19.   1. 
  3.   4.   0.   1.   3.    3.   0.   0.   9.   6.  16.   0.   0.  18.   6.   0. 
  3.   3.  14.  14.   0.    0.  11.  11.  11.   6.   4.  11.  13.   0.   0.  11. 
 16.  16.   2.   3.  19.   19.   0.   1.   0.   2.   2.   0.   2.   2.  12.   0. 
  0.   0.   4.   4.   4.    4.   8.   8.   6.  18.   0.   6.  16.   0.  20.   6. 
 10.  10.  10.  10.   6.    6.   0.   0.   0.  11.  11.   1.   0.  29.  11.   0. 
  1.   2.   0.   0.   1.    2.   0.   0.   4.   2.   2.   3.   0.   8.   4.   0. 
  6.   6.  10.  11.  14.   15.   0.   0.   1.   0.  24.   1.  14.   0.   0.   1. 
  1.   1.   4.   4.   0.    0.   5.   5.  25.   0.  11.  13.  13.   0.   0.  17. 
  7.   7.   0.   0.   9.    9.  15.  15.  29.   6.   6.   0.   0.   6.   7.   0. 
  7.   7.   0.   0.   3.    3.   4.   4.   1.   9.  21.   0.   0.   9.   9.  16. 
  9.   9.   7.   7.  18.   18.   2.   2.   0.   2.   2.   0.   0.   6.   2.   4. 
  3.   4.   0.   0.   1.    1.   2.   3.   8.   0.   5.   2.   2.   0.   0.   8. 
  8.   9.   1.   1.   5.    6.   2.   2.  10.   6.   6.  10.   0.   6.   6.   0. 
  0.   0.  23.  23.  21.   21.   2.   2.   6.   0.   0.  12.   6.  17.   6.   6. 
  0.   0.   4.   4.   3.    4.   3.   4.   0.   3.   3.   0.   0.   7.   3.   6. 
  3.   3.  19.  19.   8.    8.   8.   8.   6.   0.  14.   6.  16.   0.   0.   6. 
  2.   3.   0.   0.   6.    6.   3.   4.   3.   8.   0.   3.  16.   0.   7.   3. 
  0.   0.   6.   6.   3.    3.   5.   5.   4.   0.   0.   4.   4.   9.   0.  12. 
  7.   7.  14.  14.   0.    0.   7.   7.   0.  25.  23.   0.  14.   4.   4.   0. 
  5.   5.   2.   2.   2.    2.   8.   9.  13.   8.   8.   0.   0.   8.   8.  22. 
